KUPKBPK-KB-0333,SAK: Standar Akuntansi Keuangan Syariah,IAI,,IAI,Ikatan Akuntan Indonesia,Jakarta,2020,9789799020581,657,Akuntansi,657 IKA s,Hibah,Koleksi Khusus Reading Corner,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0334,"SAK: Standar Akuntansi Keuangan Entitas Mikro, Kecil, Dan Menengah",IAI,,IAI,Ikatan Akuntan Indonesia,Jakarta,2018,9789799020598,657,Akuntansi,657 IKA s,Hibah,Koleksi Khusus Reading Corner,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0335,SAK: Standar Akuntansi Keuangan Entitas Tanpa Akuntabilitas Publik,IAI,,IAI,Ikatan Akuntan Indonesia,Jakarta,2019,9789799020611,657,Akuntansi,657 IKA s,Hibah,Koleksi Khusus Reading Corner,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0336,Investasi Secara Benar: Mengungkap Rahasia Forex,Frento T,Suharto,"Suharto, Frento T",Elex Media Komputindo,Jakarta,2019,,332,Investasi,332 FRE i,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0337,Filosofi Teras : Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini,Henry,Manampiring,"Manampiring, Henry",Kompas Media Nusantara,Jakarta,2019,9786024125189,320,kebijakan publik,320 HEN f,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0338,Sukses Wawancara: Bagaimana Agar Wawancara Anda Tidak Gagal,Prima Purnama,Sari,"Sari, Prima Purnama",Quandrant,Yogyakarta,2018,,658.3,Manajemen SDM,658.3 PRI s,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0339,Bicara Itu Ada Seninya,Oh Su,Hyang,"Hyang, Oh Su",Buana Ilmu Populer,Jakarta,2019,,659.2,Public Relations,659.2 OH  b,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0340,Bicara Itu Ada Seninya,Oh Su,Hyang,"Hyang, Oh Su", Bhuana Ilmu Populer,Jakarta,2020,,659.2,Public Relations,659.2 OH  b,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0341,Perubahan Model Kepemimpinan Ideal, Larry ,Stout,"Stout,  Larry ",Lautan Pustaka,Yogyakarta,2019,,658.1,Organisasi,658.1 LAR p,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0342,Rumus Bahagia: Model Kebahagiaan Yang Hakiki,Mo,Gawdat,"Gawdat, Mo",Gramedia Pustaka Utama,Jakarta,2020,9786020624303,658.3,Manajemen SDM,658.3 MO  r,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0343,The Power Of Habit: Dahsyatnya Kebiasaan,Charles,Duhigg,"Duhigg, Charles",Kepustakaan Populer gramedia,Jakarta,2019,,658.3,Manajemen SDM,658.3 CHA t,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0344,Cara Bekerja Sama dan Memimpin Orang yang tidak sama dengan Anda,Kelly ,McDonald,"McDonald, Kelly ",Elex Media Komputindo,Jakarta,2019,,658.1,Organisasi,658.1 KEL c,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0345,Cara Bekerja Sama dan Memimpin Orang yang tidak sama dengan Anda,Kelly ,McDonald,"McDonald, Kelly ",Elex Media Komputindo,Jakarta,2019,,658.1,Organisasi,658.1 KEL c,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0346,Buku Antimalas dan Suka Menunda + Panduan Mengatasinya,Choi,Myung gi,"Myung gi, Choi",bhuana Ilmu Populer,Jakarta,2020,,658.3,Manajemen SDM,658.3 CHO b,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0347,Mendaki Tangga Yang Salah,Eric,Barker,"Barker, Eric",Gramedia Pustaka Utama,Jakarta,2019,,658.3,Manajemen SDM,658.3 ERI m,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0348,The Joy Of Leadership: Psikologi Positif untuk menjadi Pemimpin yang Lebih Berarti,Tal,Ben-Shahar,"Ben-Shahar, Tal",Elex Media Komputindo,Jakarta,2019,,658.1,Organisasi,658.1 TAL t,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0349,Mindset: Mengubah Pola Berpikir Untuk Perubahan Besar dalam hidup Anda,Carol S,Dweck,"Dweck, Carol S",Bentara Aksara Cahaya,Tangerang Selatan,2019,,658.3,Manajemen SDM,658.3 CAR m,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0350,Disruption : tak ada yang tak bisa diubah sebelum dihadapi motivasi saja tidak cukup,Rhenald,Kasali,"Kasali, Rhenald",Gramedia Pustaka Utama,Jakarta,2019,,658.3,Manajemen SDM,658.3 RHE d,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0351,Panduan Penggunaan dan Pengelolaan Dana Desa,Yasonna H,Laoly,"Laoly, Yasonna H",Grasindo,Jakarta,2019,9786020522081,320,kebijakan publik,320 ICU p,Beli,Ekonomi,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0352,Optimalisasi Potensi Desa di Indonesia,Icuk rangga ,Bawono,"Bawono, Icuk rangga ",Grasindo,Jakarta,2019,9786020522098,320,Kebijakan publik,320 ICU o,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0353,Birokrasi Digital,Yasonna H,Laoly,"Laoly, Yasonna H",Pustaka Alvabet,Tanggerang Selatan,2019,9786029193893,342,Hukum Tata Negara,342 YAS b,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0354,Sistem Peradilan Pidana Terpadu dan Sistem Penegakan Hukum di Indonesia,Edi,Setiadi,"Setiadi, Edi",Prenadamedia,Jakarta,2017,9786024221331,342,Hukum Tata Negara,342 EDI s,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0355,Hukum Administrasi Negara,Ridwan,HR,"HR, Ridwan",RajaGrafindo Persada,Jakarta,2013,9789797690288,342,Hukum Tata Negara,342 RID h,Beli,Hukum,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0356,Holding Company BUMN,Toto,Pranoto,"Pranoto, Toto",LM FE UI,Jakarta,2019,,336,Keuangan Negara,336 TOT h,0,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0357,"Seri Buku Tempo : Soedirman - Seorang Panglima, Seorang Martir",Tempo,,Tempo,Kepustakaan Populer Gramedia (KPG),Jakarta,2017,,920,Biografi,920 TEM s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0358,Hatta Jejak Yang Melampaui Zaman,Tempo,,Tempo,Kepustakaan Populer Gramedia (KPG),Jakarta,2015,,920,Biografi,920 TEM h,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0359,Seri Buku Tempo: Sukarno - Paradoks Revolusi Indonesia,Tempo,,Tempo,Kepustakaan Populer Gramedia (KPG),Jakarta,2018,,920,Biografi,920 TEM s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0360,The Lost Symbol,Dan,Brown,"Brown, Dan",Bentang,Yogyakarta,2010,,823,Fiksi,823 BRO t,,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0361,Untuk Republik,Faisal,Basri,"Basri, Faisal",Indonesia Reasearch and Strategic Analysis,Jakarta,2019,,920,Biografi,920 FAI u,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0362,Nusantara: Sejarah Indonesia,Bernard H.M.,Vlekke,"Vlekke, Bernard H.M.",Kepustakaan Populer Gramedia,JAKARTA,2008,,300,Sosial,300 VLE n,Beli,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0363,Who Rules The World,Noam,Chomsky,"Chomsky, Noam",Penerbit Bentang,Yogyakarta,2018,9786022912873,300,Sosial,300 NOA w,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0364,How to Have A Beautiful Mind,Edward,De Bono,"De Bono, Edward",Elex Media Komputindo,Jakarta,2020,,658.3,Manajemen SDM,658.3 EDW h,,,,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0365,Good is Not Enough,Frans,Lepong,"Lepong, Frans",Elex Media Komputindo,Jakarta,2020,9786230013546,658.3,Manajemen SDM,658.3 FRA g,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0366,Orang-Orang Biasa,Andrea,Hirata,"Hirata, Andrea",Bentang Pustaka,Yogyakarta,2019,,813,Fiksi,813 AND o,,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0367,Critical Eleven,Ika,Natassa,"Natassa, Ika",Gramedia Pustaka Utama,Jakarta,2015,,813,Fiksi,813 IKA c,,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0368,Marianne,Risa,Saraswati,"Saraswati, Risa",Bukune,Jakarta,2019,9786022203193,813,Fiksi,813 RIS m,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0369,Seni Hidup Minimalis,Francine,Jay,"Jay, Francine",Gramedia Pustaka Utama,Jakarta,2019,9786020398440,658.3,Manajemen SDM,658.3 JAY s,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0370,When Everything Feels Like Romcoms,Candra,Aditya,"Aditya, Candra",Gramedia Pustaka Utama,Jakarta,2020,9786024813789,813,Fiksi,813 CAN w,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0371,BPK dalam Sistem Ketatanegaraan,Baharuddin,Aritonang,"Aritonang, Baharuddin",Kepustakaan Populer Gramedia,Jakarta,2019,9786024243593,336,Keuangan Negara,336 ARI b,Hibah,Koleksi Khusus,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0372,"The Alpha Girl""s Guide",Henry,Manampiring,"Manampiring, Henry",Gagas Media,Jakarta,2015,,658.3,Manajemen SDM,658.3 HEN t,Beli,Soft Skill,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0373,Seri Kenapa Ya Jilid 1,Isabelle,Fougere,"Fougere, Isabelle",Bhuana Ilmu Populer,Jakarta,2013,9786022491446,500,Anak-anak,500 ISA s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0374,Seri Kenapa Ya Jilid 2,Valentin,Verthe,"Verthe, Valentin",Bhuana Ilmu Populer,Jakarta,2018,9786022494591,500,Anak-anak,500 VAL s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0375,Seri Kenapa Ya Jilid 3,Isabelle,Fougere,"Fougere, Isabelle",Bhuana Ilmu Populer,Jakarta,2014,9786022496397,500,Anak-anak,500 LAR s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0376,Seri Kenapa Ya Jilid 4,Emilie,Gillet,"Gillet, Emilie",Bhuana Ilmu Populer,Jakarta,2016,9786023941179,500,Anak-anak,500 EMI s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0377,Seri Kenapa Ya Jilid 5,Emilie,Gillet,"Gillet, Emilie",Bhuana Ilmu Populer,Jakarta,2016,9786023941605,500,Anak-anak,500 ELI s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0378,Ensiklopedia Anak Hebat : Tumbuhan,Jung,Myung-suk,"Myung-suk, Jung",Bhuana Ilmu Populer,Jakarta,2014,9786022495710,582,Anak-anak,582 JAN e,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0379,Ensiklopedia Anak Hebat : Olahraga,Park,Young-ran,"Young-ran, Park",Bhuana Ilmu Populer,Jakarta,2012,9789790749689,796,Anak-anak,796 PAR e,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0380,Mengapa? 1.111 Pertanyaan dan Jawaban,Crispin,Boyer,"Boyer, Crispin",Kepustakaan Populer Gramedia,Jakarta,2016,9786024240653,500,Anak-anak,500 CRI m,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0381,National Geographic Kids Predatorpedia,Christina,Wilsdon,"Wilsdon, Christina",Kepustakaan Populer Gramedia,Jakarta,2019,9786024812140,500,Anak-anak,500 CHR n,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0382,National Geographic Kids Antariksapedia,David A,Aguilar,"Aguilar, David A",Kepustakaan Populer Gramedia,Jakarta,2016,9786024241094,500,Anak-anak,500 DAV n,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0383,National Geographic Kids Atlas Antariksa,Carolyn,Decristofano,"Decristofano, Carolyn",Kepustakaan Populer Gramedia,Jakarta,2018,9786024810108,500,Anak-anak,500 CAR n,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0384,National Geographic Kids Lautpedia,Christina,Wilsdon,"Wilsdon, Christina",Kepustakaan Populer Gramedia,Jakarta,2017,9786024244279,500,Anak-anak,500 CHR n,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0385,Selamat Tinggal,Tere,Liye,"Liye, Tere",,,,,813,Fiksi,813 TER s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0386,Hans,Risa,Saraswati,"Saraswati, Risa",Bukune,Jakarta,2017,9786022202165,813,Fiksi,813 RIS h,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0387,William,Risa,Saraswati,"Saraswati, Risa",Bukune,Jakarta,2017,9786022202264,813,Fiksi,813 RIS w,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0388,Samantha,Risa,Saraswati,"Saraswati, Risa",Bukune,Jakarta,2018,9786022202585,813,Fiksi,813 RIS s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0389,Imperfect,Meira,Anastasia,"Anastasia, Meira",Gramedia Pustaka Utama,Jakarta,2018,9786020382180,813,Fiksi,813 MEI i,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0390,DIVORTIARE,Ika,Natassa,"Natassa, Ika",Gramedia Pustaka Utama,Jakarta,2008,9789792288087,813,Fiksi,813 IKA d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0391,Luka Kata: Sekumpulan Puisi Candra Malik,Candra,Malik,"Malik, Candra",Penerbit Grasindo,Jakarta,2019,9786020520797,297,Islam,297 CAN l,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0392,Unlimited You,Wirda ,Mansur,"Mansur, Wirda ",KATA DEPAN,Depok,2020,9786237567196,297,Islam,297 WIR u,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0393,Sayap sayap Patah,Kahlil,Gibran,"Gibran, Kahlil",Moka Media,Jakarta,2018,9786026154361,813,Fiksi,813 KAH s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0394,Merdeka Sejak Hati,A.,Fuadi,"Fuadi, A.",Gramedia Pustaka Utama,Jakarta,2019,9786020622965,813,Fiksi,813 A.  m,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0395,Never Be Alone,Chelsea,Karina,"Karina, Chelsea",SUNSET ROAD,Depok,2020,9786239115180,813,Fiksi,813 CHE n,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0396,Best Husband,Sa,Mazidd,"Mazidd, Sa",Nauli Media,Yogyakarta,2018,9786025713026,813,Fiksi,813 SA_ b,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0397,Tenung,Dimas Tri,Aditiyo,"Aditiyo, Dimas Tri",Bukune Kreatif Cipta,Jakarta,2019,9786022203025,813,Fiksi,813 DIM t,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0398,One Piece: The Legend of Thousand Year Dragon,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2018,9786020487403,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0399,One Piece: Chopper`s Kingdom on The Island of Strange Animals,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2019,9786020489001,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0400,One Piece Blue,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2017,9786020274461,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0401,One Piece Red,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2016,9786020289663,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0402,One Piece Green,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2019,9786020491080,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0403,One Piece Yellow,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2018,9786020452081,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0404,One Piece Blue Deep,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2019,9786020499697,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0405,One Piece Party 1,Eiichiro ,Oda,"Oda, Eiichiro ",Elex Media Komputindo,Jakarta,2018,9786020478562,823,komik,823 EII o,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0406,Dragon Ball Super Vol. 1,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786020490489,823,komik,813 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0407,Dragon Ball Super Vol. 2,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786020496627,823,komik,813 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0408,Dragon Ball Super Vol. 3,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786020498591,823,komik,813 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0409,Dragon Ball Super Vol. 4,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786230000690,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0410,Dragon Ball Super Vol. 5,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786230002816,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0411,Dragon Ball Super Vol. 6,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786230005404,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0412,Dragon Ball Super Vol. 7,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786230008085,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0413,Dragon Ball Super Vol. 8,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2019,9786230011450,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0414,Dragon Ball Super Vol. 9,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2020,9786230014260,823,komik,823 AKI d,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0415,Super Dragon Ball Heroes Buku 1 : Dark Demon Realm Mission,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2017,9786230002762,823,komik,813 YOS s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0416,Super Dragon Ball Heroes Buku 2: Dark Demon Realm Mission,Yoshitaka,Nagayama,"Nagayama, Yoshitaka",Elex Media Komputindo,Jakarta,2017,9786230010408,823,komik,813 YOS s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0417,Origin,Dan,Brown,"Brown, Dan",Bentang,Yogyakarta,2017,,813,Fiksi,813 DAN o,,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0418,Sherlock Holmes -  Empat Pemburu Harta,Arthur Conan,Doyle,"Doyle, Arthur Conan",Gramedia Pustaka Utama,Jakarta,2019,9789792290134,813,Fiksi,813 SIR s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0419,Sherlock Holmes -  Salam Terakhir,Arthur Conan,Doyle,"Doyle, Arthur Conan",Gramedia Pustaka Utama,Jakarta,2019,9876020636412,813,Fiksi,813 SIR s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0420,Sherlock Holmes - Penelusuran Benang Merah,Arthur Conan,Doyle,"Doyle, Arthur Conan",Gramedia Pustaka Utama,Jakarta,2019,9876020631653,813,Fiksi,813 SIR s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0421,Percy Jackson & The Olympians : The Last olympian,Rick,Riordan,"Riordan, Rick",Mizan Publika,Jakarta,2010,9786023851942,813,Fiksi,813 RIC p,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0422,The Heroes of Olympus : The Lost Hero,Rick,Riordan,"Riordan, Rick",Mizan Publika,Jakarta,2019,9786023857319,813,Fiksi,813 RIC t,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0423,Hewan-hewan Fantastis dan Dimana Mereka Bisa Ditemukan,J.K,Rowling,"Rowling, J.K",Gramedia Pustaka Utama,Jakarta,2017,9786020378992,813,Fiksi,813 JK  h,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0424,Quidditch Through The Ages: Quidditch dari Masa ke Masa,J.K,Rowling,"Rowling, J.K",Gramedia Pustaka Utama,Jakarta,2018,9786020318288,813,Fiksi,813 JK  q,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0425,Matahari,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2016,9786020332116,813,Fiksi,813 TER m,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0426,Bulan,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2015,9786020332949,813,Fiksi,813 TER b,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0427,Ceros dan Batozar,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2018,9786020385914,813,Fiksi,813 TER c,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0428,Bintang,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2017,9786020351179,813,Fiksi,813 TER b,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0429,Sun,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2016,9786020639369,813,Fiksi,813 TER s,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0430,Komet,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2018,9786020385938,813,Fiksi,813 TER k,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0431,Komet Minor,Tere,Liye,"Liye, Tere",Gramedia Pustaka Utama,Jakarta,2019,9786020623399,813,Fiksi,813 TER k,Beli,Novel,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0432,Panduan Tanggap Darurat Bencana: Banjir,Ahmad,Fauzi,"Fauzi, Ahmad",Penerbit Erlangga,Jakarta,2019,9786026847799,300,Sosial,300 AHM p,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0433,Ilmu Komunikasi : Sebuah Pengantar Praktis,Ngalimun,,Ngalimun,Pustaka Baru Press,Yogyakarta,2016,9786020874937,659.2,Public Relations,659.2 NGA i,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0434,Menguasai Statistik dengan SPSS 25,Singgih,Santoso,"Santoso, Singgih",Elex Media Komputindo,Jakarta,2018,9786020458106,001.42,Penelitian,001.42 SIN m,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0435,Statistika untuk Penelitian Pendidikan dan Ilmu-Ilmu Sosial,Fajri,Ismail,"Ismail, Fajri",Prenada Media Group,Jakarta,2018,9786024222093,001.42,Penelitian,001.42 DR. s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0436,Statistik Untuk Riset Skripsi,Jonathan,Sarwono,"Sarwono, Jonathan",Andi Publisher,Yogyakarta,2018,9789792965933,001.42,Penelitian,001.42 JON s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0437,Sosiologi : Suatu Pengantar,Soerjono,Soekanto,"Soekanto, Soerjono",Rajawali Pers,Jakarta,2017,9789797695774,300,Sosial,300 SOE s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0438,Sosiologi : Suatu Pengantar,Soerjono,Soekanto,"Soekanto, Soerjono",Rajawali Pers,Jakarta,2017,9789797695774,300,Sosial,300 SOE s,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0439,RUDY : Kisah Masa Muda Sang Visioner,Gina S,Noer,"Noer, Gina S",Penerbit Bentang dan THC Mandiri (Bentang Pustaka),Yogyakarta,2019,9786022911111,920,Biografi,920 GIN r,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0440,Karya Lengkap Bung Hatta : Sumber Daya Ekonomi dan Kebutuhan Pokok Masyrakat,Mohammad,Hatta,"Hatta, Mohammad",LP3ES,Depok,2017,9786027984325,320,kebijakan publik,320 PRO k,,,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0441,Untuk Negeriku : Sebuah Otobiografi,Mohammad,Hatta,"Hatta, Mohammad",Kompas,Jakarta,2011,9786024124229,920,Biografi,920 MOH u,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0442,The Will to Power,Friedrich,Willhem,"Willhem, Friedrich",Narasi,Yogyakarta,2019,9786025792359,658.3,Manajemen SDM,658.3 FRI t,,Ilmu Sosial,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0443,Alex Ferguson : Autobiografi saya,Alex,Ferguson,"Ferguson, Alex",Gramedia Pustaka Utama,Jakarta,2019,9786020636887,920,Biografi,920 ALE a,,,V,,#REF!,,,,,,,,,,,,
KUPKBPK-KB-0444,Seri Buku Tempo: Tan Malaka - Bapak Republik yang dilupakan,Tempo,,Tempo,Kepustakaan Populer Gramedia (KPG),Jakarta,2010,9786024241148,920,Biografi,920 TEM s,,,V,,#REF!,,,,,,,,,,,,
